Species_No,Petal_width,Petal_length,Sepal_width,Sepal_length,Species_name
1.0,0.4215796491997724,1.6680856225909173,2.4939629913769443,4.5608011737865395,Setosa
1.0,0.2476424904565294,1.7358675213801358,4.463565373684927,5.015619591107831,Setosa
1.0,0.19455983392649823,1.381808016844903,3.9085432660333406,5.084666238568805,Setosa
1.0,0.19692574572259725,1.6406592486924434,3.2911216722614625,5.2357018962266455,Setosa
1.0,0.16915924627246046,1.3830454144902906,3.9968743156831374,5.364113804163735,Setosa
1.0,0.188603077916595,1.6224729320546583,3.889041190184359,5.333920221384243,Setosa
1.0,0.2247931694428248,1.6317153070847508,3.2013250826861057,5.609561881312663,Setosa
1.0,0.2183429132974704,1.6345880540531916,2.812712384839049,5.652365878912828,Setosa
1.0,0.289991740579623,1.4083679132724665,3.651302094904999,5.460031936424278,Setosa
1.0,0.2038207958755368,1.454146062769139,3.8159821741554145,3.8689678996817127,Setosa
1.0,0.3549952921787863,1.6302933877218184,2.9303988172155835,5.0914835284260285,Setosa
1.0,0.4574997306512807,1.551654265273823,3.2708543431212322,4.529911235507768,Setosa
1.0,0.2374454481384109,1.5089097199336248,3.97957122179995,4.255978873432104,Setosa
1.0,0.30596588429138827,1.3394391359809665,4.099159287494102,5.011966682958182,Setosa
1.0,0.19492127021269817,1.482631637083005,3.131573406938083,5.019585317417064,Setosa
1.0,0.16423935186057761,1.4159285239296018,3.144164696970834,5.793862365729701,Setosa
1.0,0.2961097074861265,1.6793136257279317,3.649859463843206,5.300625571240137,Setosa
1.0,0.27499420589497114,1.3775467246914683,3.6834889365934753,4.772426471391756,Setosa
1.0,0.4147252015666545,1.5312197047914757,3.552023989920914,5.482463841795854,Setosa
1.0,0.2623509002362563,1.2460043344359573,3.7745549570673873,4.670156550590616,Setosa
1.0,0.3323037738258745,1.068831075979849,2.820059193283646,4.33756805900951,Setosa
1.0,0.3259720678952258,1.6149553385732363,3.282434367041517,4.791564787027922,Setosa
1.0,0.25511566375036004,1.2692029664407114,3.984586745637117,5.298062555406072,Setosa
1.0,0.30029126433683356,1.2477226449119736,3.24459230671414,5.865721795618505,Setosa
1.0,0.36145496052118564,1.0499086999632454,3.356685315841182,4.7174861186356924,Setosa
1.0,0.280859209164348,1.0693399209699168,3.2793051322238713,4.808852153247789,Setosa
1.0,0.3424805921335592,1.7108018526065802,3.305116275818419,4.846041262116538,Setosa
1.0,0.22722375297726172,1.621057260211682,3.1677057473160852,4.875293871192358,Setosa
1.0,0.2622352217454501,1.7664699523929168,3.6600513895544324,5.216332109258175,Setosa
1.0,0.42151436672879117,1.3269355195099675,3.4733190626850523,5.324753430264943,Setosa
1.0,0.3033632225099175,1.6751942997324727,3.6034410358111653,4.713954269918686,Setosa
1.0,0.2914736080627483,1.557111560429815,3.880669281981234,4.868823800867602,Setosa
1.0,0.062275985209696905,1.5135733276747674,3.4395775848233505,4.8217503494462495,Setosa
1.0,0.2617997750893338,1.4548894055406996,2.8470370885853953,4.677053563558093,Setosa
1.0,0.2382126223457799,1.2772329898801804,3.6547729533188176,5.0122937614218,Setosa
1.0,0.24727402663756845,1.403382058444843,3.5006121829446535,5.081848623049078,Setosa
1.0,0.2617501623392552,1.7358503990397751,3.1943312991568824,5.695461853986358,Setosa
1.0,0.21518659497069964,1.43922667155817,3.6588275205882614,4.831421826094389,Setosa
1.0,0.4687530850763566,1.4321022254700748,3.223197332113807,4.958651046017393,Setosa
1.0,0.22145369788493074,1.139266984777115,3.3950908616662847,5.597278845778819,Setosa
1.0,0.23682238619679907,1.3001725584111055,4.197738519097879,4.177136322887529,Setosa
1.0,0.03630106523723459,1.3656507336240034,2.8937605345366033,5.506799114544182,Setosa
1.0,0.28438561065408896,1.3411226232129747,3.5416843214310045,5.151947791534455,Setosa
1.0,0.27820312076910375,1.440389989317374,3.1598639542625704,5.051906568544828,Setosa
1.0,0.20814257956617466,1.4976075369003006,3.30156825657136,5.408038681794947,Setosa
1.0,0.08262666329251728,1.6555705846532105,2.985650443684081,5.508599666345156,Setosa
1.0,0.33731187834023296,1.4697129001171827,3.4081915183921403,4.826522180384165,Setosa
1.0,0.29864507296546117,1.3030473256646966,3.6271555298045355,5.470430409615581,Setosa
1.0,0.26118347091889765,1.7482512933828531,3.6147605855140643,4.867172872209908,Setosa
1.0,0.10097909099307709,1.471600103829961,2.3643989236036758,4.956916837727489,Setosa
1.0,0.13658322588547755,1.5597728455484878,3.033797439265761,4.517692485266201,Setosa
1.0,0.2939595696132677,1.365088786965058,3.3816613986757864,5.003545986900252,Setosa
1.0,0.2819912740365177,1.4679621184471034,3.340496663669226,4.606654426558817,Setosa
1.0,0.14227631136205562,1.4780665758360612,3.260975375882276,4.895589309610425,Setosa
1.0,0.16373900253018386,1.6386440172307972,3.120180429006181,4.418780596609783,Setosa
1.0,0.27837930712606906,1.2306774209618006,3.362157141050857,4.869254104781144,Setosa
1.0,0.151675097738658,1.6540944894867617,3.036282101265105,4.361826226150725,Setosa
1.0,0.28007562452175727,1.4693909193802914,3.434060984194405,5.1498328996754426,Setosa
1.0,0.32890734558786877,1.4340497317493117,2.9815282001098558,4.449762458095773,Setosa
1.0,0.31540820727002894,1.3799848625964746,3.5687962709304575,5.205144672754238,Setosa
1.0,0.3591862852701818,1.3341712711859275,3.111138903740522,5.100160026044712,Setosa
1.0,0.34494028832937795,1.4222613866069151,3.873652713238541,5.37347536037186,Setosa
1.0,0.39363001977552636,1.4210561988235997,3.3745413297639226,4.984649091928547,Setosa
1.0,0.25789452584652395,1.3429740592118953,3.278974788313932,5.3827085602461375,Setosa
1.0,0.3701958845334585,1.3667155727015985,3.359751531093421,4.981491757225066,Setosa
1.0,0.2546103344254713,1.4817853645515007,3.1523486955882376,4.719047281862086,Setosa
1.0,0.2762362459983916,1.5021823085055521,3.55218732511475,5.471866349467341,Setosa
1.0,0.13626344701132095,1.4461127532179736,3.8776501136497394,4.975131730831726,Setosa
1.0,0.30595427108852324,1.6072715634726613,3.250218498928837,4.820284825993491,Setosa
1.0,0.17322230527054677,1.462727361807701,3.507891182150974,4.760097542973128,Setosa
1.0,0.2930281596301362,1.3445337768060983,3.090928833645278,5.080208135812607,Setosa
1.0,0.34902652002615075,1.598953852480978,3.1601224467935434,5.585980017270518,Setosa
1.0,0.31184573525106407,1.371381709553602,3.588703184366482,5.460835865969152,Setosa
1.0,0.2478683319009481,1.4904590777623659,3.338793097538991,5.0026440449321825,Setosa
1.0,0.2042026484900764,1.2536563930705658,3.272480169638768,4.756956919106355,Setosa
1.0,0.11169545940117534,1.5937408771209454,3.6674561874248055,4.110641916413354,Setosa
1.0,0.1791833524444285,1.3553598955242094,3.693396721755695,5.25000590391398,Setosa
1.0,0.2648189576054457,1.4951236827227008,2.3472151702295037,4.822465368537614,Setosa
1.0,0.1360731472231039,1.6156374863373115,3.8332884952625936,5.006220321231972,Setosa
1.0,0.3088770018101058,1.7773555604580227,4.070009589505414,4.676404824850097,Setosa
1.0,0.305291439141044,1.1577988301197495,3.6910793351183693,5.242971258502873,Setosa
1.0,0.3020594948088821,1.4417490323982283,3.335121985839574,4.889126566511672,Setosa
1.0,0.4006564414843916,1.3160989202234497,3.3827705535801322,4.344505260073273,Setosa
1.0,0.2231960605580377,1.4512454339275587,4.026077675473287,5.486874626202309,Setosa
1.0,0.1967019468978329,1.273547784773166,2.7141422862514797,5.059318503182118,Setosa
1.0,0.30842255617239495,1.7908141215618734,3.4763227954272975,5.423180044146937,Setosa
1.0,0.18570841309803288,1.6493740321432102,3.779286571485143,5.086583421715828,Setosa
1.0,-0.04668296333676944,1.4949769994599504,3.628660205313469,5.045269736076667,Setosa
1.0,0.15949357339665163,1.3758981172535911,3.6242186471573667,5.393290238107614,Setosa
1.0,0.16687030246769935,1.4158306063733763,3.5619160715390037,4.899595717131503,Setosa
1.0,0.43640225204531524,1.098484869937451,2.83500997472843,5.238258800072556,Setosa
1.0,0.3140317702716113,1.3555617494370085,3.4835838270325614,4.457948147425219,Setosa
1.0,0.12251877477851232,1.274963398342866,2.919240087213629,4.710591291933084,Setosa
1.0,0.3686253731913335,1.6377552217374576,3.243492290164208,4.960401897619172,Setosa
1.0,0.2428584517161376,1.5792674399767557,3.696219754328955,4.791418087768784,Setosa
1.0,0.31043919008228255,1.4603873036827406,2.957752347275056,4.949097855494148,Setosa
1.0,0.1708013857365197,1.3945632794943565,3.4787525961350596,5.379435756317725,Setosa
1.0,0.18537421643790122,1.4300478456183239,3.6093409962255825,4.780884302325084,Setosa
1.0,0.24604897596753963,1.4053874203709196,3.4546940993489867,4.947151613447741,Setosa
1.0,0.196974341118047,1.2894856070147407,3.982711734845058,5.607801552624862,Setosa
1.0,0.20819183055239587,1.4967976560246874,2.85508575108698,4.918083005470455,Setosa
1.0,0.2501805207179144,1.5282158659209173,3.568582340806452,5.666996873412188,Setosa
1.0,0.4845112090713408,1.5488896336996552,3.3909633883424117,5.082517922147196,Setosa
1.0,0.19426847617829598,1.522126616551093,3.4167617185018004,5.028045173065108,Setosa
1.0,0.08332922580440819,1.2806015866273095,3.5440586945176493,4.69197130839092,Setosa
1.0,0.1473645119602308,1.3353418477471486,2.743955209282986,5.332995081205177,Setosa
1.0,0.22477599721682673,1.2529902718982944,3.129597310682616,4.986197064706469,Setosa
1.0,0.10293819297679443,1.4525001221846934,3.724550473978072,5.219090548417579,Setosa
1.0,0.27989987152744167,1.665675303419329,3.1903719640874626,4.5590687426111725,Setosa
1.0,0.2546597250336344,1.2250543406246701,3.4323252049250472,4.806664577289826,Setosa
1.0,0.2017385522704813,1.5755730565453316,3.6308571208633036,5.169305654307003,Setosa
1.0,0.23035563257672834,1.6753115104886909,3.395095774701722,5.03947636785096,Setosa
1.0,0.15632856657627298,1.4389379592284215,3.738553745884103,5.064175669448276,Setosa
1.0,0.2560268188777296,1.389231420192731,2.9969502471314433,5.08747834674376,Setosa
1.0,0.3497131115413636,1.508907447231837,3.0014671149037686,5.019125034088138,Setosa
1.0,0.1944803836052979,1.5450074070228241,2.9879327774284663,5.467257600462182,Setosa
1.0,0.02896315763595772,1.429717654329901,3.1110556038654287,5.058906869037935,Setosa
1.0,0.09303633443778062,1.4852669951525586,3.2085637625198613,5.555734550656508,Setosa
1.0,0.2530163129973889,1.485377228345795,3.1401816215747487,4.971815770652446,Setosa
1.0,0.28550711785987815,1.618558618333683,3.5948155750317894,4.545608500539691,Setosa
1.0,0.23450740090958216,1.5431823383422987,3.729899499870074,4.601705265171376,Setosa
1.0,0.2662490179047794,1.760937913864173,3.9045247012724618,5.019781130939233,Setosa
1.0,0.1278682897390816,1.4275514408350383,3.5230038578808838,5.08305417134943,Setosa
1.0,0.15352467304634623,1.3526159088443386,3.0532454941413087,5.163156563181849,Setosa
1.0,0.28611741677856417,1.353576284535856,3.0757320936899477,5.177125750315953,Setosa
1.0,0.22500167496552045,1.5470047996759393,3.870355887123072,4.908936774394738,Setosa
1.0,0.023947866981252702,1.287717364726985,3.8743501622203538,5.295472350178667,Setosa
1.0,0.18984447767098223,1.6190206188530645,3.451330433278898,5.496330016838228,Setosa
1.0,0.006575621601062426,1.674875217406868,3.580452209547871,4.684440915318151,Setosa
1.0,0.3847440264152323,1.758270912477562,3.347164862561719,4.929905089859462,Setosa
1.0,0.453038305023141,1.2101180923584076,3.119024827933,4.681968952948912,Setosa
1.0,0.21667624198065452,1.5506090305136937,2.9052887802759626,4.7315317121453315,Setosa
1.0,0.4061390165458135,1.4185600871411792,3.3635793016998803,5.248036316619981,Setosa
1.0,0.26597761548470583,1.3816338375820036,4.1239002234328535,4.969400176607109,Setosa
1.0,0.09771866039448701,1.1475505294175925,3.2000887220067225,4.1620908034201145,Setosa
1.0,0.421844631435366,1.0858169517260023,3.5367924397056276,5.369413559329285,Setosa
1.0,0.29477867470995356,1.2160650347854005,2.8637804349649523,4.868154919751376,Setosa
1.0,0.24515001277814005,1.1179876211389912,3.6201226654787293,4.46138960142758,Setosa
1.0,0.3391227033513997,1.6891712096056715,3.382640990704486,4.572017411570015,Setosa
1.0,0.45807447017011854,1.3348321575753201,3.511065815901076,5.643945999532276,Setosa
1.0,0.37058532377210285,1.3301165752867867,2.942632047366294,5.488696508769432,Setosa
1.0,0.014275293610784529,1.7020342651906517,3.8248623182918675,4.78962094837277,Setosa
1.0,0.23693624124336798,1.3024519885483181,3.160695365523066,4.285813899029656,Setosa
1.0,0.13897075966269146,1.3804230010875362,3.420495975311971,5.66300188520043,Setosa
1.0,0.27468539498424865,1.1720336335853294,4.350995781999416,4.889300585884396,Setosa
1.0,0.3203688453021102,1.3174722631905347,3.379684978439521,4.662124801621042,Setosa
1.0,0.228977164923638,1.4716737263787996,3.4120357417897633,5.029565825074143,Setosa
1.0,0.23514728213477376,1.3018129189436316,3.207790783970855,5.440410200231829,Setosa
1.0,0.34023155513927617,1.4831683297063527,3.9780123873348354,5.672449163455305,Setosa
1.0,0.30527352370091293,1.3131159501908423,3.2703284176627725,5.447173164879549,Setosa
1.0,0.37499418672225726,1.215357350230041,3.2792752427742307,5.214620656567029,Setosa
1.0,0.10025472784402703,1.3942415123241687,3.1441699594047043,4.9569301755191,Setosa
1.0,0.4247298636964367,1.498518356351408,3.0569485236379066,5.274038327006831,Setosa
1.0,0.10132389258917532,1.1052605924551266,3.4262035861372744,4.479817737193305,Setosa
1.0,0.28109948433852316,1.2939165952530893,3.490566038180398,5.37357490181176,Setosa
1.0,0.11525009560899432,1.2641915674677158,3.2893349061520674,5.383064823253624,Setosa
1.0,0.14301798706488786,1.3650538222999011,2.6016727588063673,4.6326484716044645,Setosa
1.0,0.24410183447346268,1.3868937321964023,3.3629248671104293,5.0397440330325844,Setosa
1.0,0.37265590895640865,1.160977970006253,3.4961425432547393,4.821567529948919,Setosa
1.0,0.2515501845125177,1.583045959602139,2.7942908890374167,5.080135421681205,Setosa
1.0,0.11790306180287424,1.7628631810863797,3.1795899463879382,5.806225090553581,Setosa
1.0,0.0015963622981806647,1.5693828637538896,3.716887755446546,4.997429700284851,Setosa
1.0,0.08366303884660392,1.443394973386835,3.3358476147938436,5.396158298468774,Setosa
1.0,0.12884762572016345,1.8379184714458037,3.219917014296592,5.130962160802867,Setosa
1.0,0.4770418900238515,1.4003227543211452,3.3309232582753237,5.320981590607436,Setosa
1.0,0.11302572628711405,1.318210434456994,3.6305635007709722,4.7912562077850565,Setosa
1.0,0.357052852909848,1.5645428127038363,3.4479930064782685,4.904762353185365,Setosa
1.0,0.23791304040340527,1.6086692962224334,3.915895772429264,5.4246605502166165,Setosa
1.0,0.42390648042015067,1.424996160687305,3.5868959140415,5.199214335104615,Setosa
1.0,0.3280624846749393,1.2433920469262403,3.403516988130873,4.303064801267757,Setosa
1.0,0.25419298869154877,1.2035337338285474,3.034992670877382,5.0765424079375565,Setosa
1.0,0.22349571481511749,1.4389292366804247,4.108949697776643,4.906152628114154,Setosa
1.0,0.2780701332584349,1.2636931135919145,3.5017398777948587,5.178103874827378,Setosa
1.0,0.4097372334342414,1.428700599557572,3.343398907227003,4.815549408766034,Setosa
1.0,0.08867918852074572,1.247741310764316,3.593449895227463,4.164137482330897,Setosa
1.0,0.23642801205502273,1.3639595638430673,3.1072958257257186,5.099755562833452,Setosa
1.0,0.3167767509008588,1.4765255498141747,3.3632399091130374,5.130536400320735,Setosa
1.0,0.15152711039550354,1.2549095203782095,3.2875569955951502,4.668886960067837,Setosa
1.0,0.29504016048512177,1.3198143013726464,3.9718281508030318,4.998989435260399,Setosa
2.0,1.4075627114076013,4.22536972079291,2.652738608555077,6.2687093177544515,Versicolor
2.0,1.368847696415715,3.5785130693712413,2.7732283409245846,5.985243819507787,Versicolor
2.0,1.8021985420730822,4.298954738944104,2.6484371015628945,5.445568670675017,Versicolor
2.0,1.2989396240716193,4.229177065765764,2.676627875512085,5.29322836855464,Versicolor
2.0,1.2371648693026012,3.994790735859304,2.9798697565671612,7.084742766181361,Versicolor
2.0,1.6095425102543062,4.902140774761031,2.7938981522111956,5.846966137018624,Versicolor
2.0,1.3817603711947442,3.8868798871763333,3.4207471827671077,6.014045422634814,Versicolor
2.0,1.3870477821910785,4.351675975682401,2.501729643969217,6.171824392700357,Versicolor
2.0,1.2117940586635403,3.771723610719964,2.826325936800037,6.438037871101615,Versicolor
2.0,1.3845236201114377,4.149902993427549,2.9740750979898833,6.219973751134771,Versicolor
2.0,1.117901847491011,4.039596046581973,2.559679950969166,6.887696962880484,Versicolor
2.0,1.2401252765808204,5.021234360793847,2.7547814762067864,6.829470512648505,Versicolor
2.0,1.3456925494098204,4.091843410457464,2.3357208827539204,5.863924323677367,Versicolor
2.0,1.2897300305000434,4.221763230485196,2.6934188789862876,5.425713634413588,Versicolor
2.0,1.3415467338631055,4.179159150117174,3.0923370282219307,6.871347237749589,Versicolor
2.0,1.3161404630960591,4.051461218716326,2.471524421377532,6.743450291180142,Versicolor
2.0,1.5122643821507433,4.759203480787194,1.8507229721781193,5.209141585652173,Versicolor
2.0,1.4313281728981213,4.051043913204901,2.6398729419343465,6.820046335124335,Versicolor
2.0,1.1791584482863566,3.8550206311702317,2.559972954573893,4.817107941490406,Versicolor
2.0,1.3316826357583553,4.010866191924952,2.9114367450472027,4.959799879205699,Versicolor
2.0,1.4581835433535595,4.749970001188035,2.6339312257173435,5.6188554379624245,Versicolor
2.0,1.3778588156950458,4.299138912950652,2.8866691761039958,5.311369384553959,Versicolor
2.0,1.1074253436512576,4.865904662668719,2.5748058847517803,6.35142662942529,Versicolor
2.0,1.5395786742180602,4.800540651445554,3.2474638060107655,5.880854446921673,Versicolor
2.0,0.9851374123396044,4.889235493744268,2.509717312167031,6.722333459870862,Versicolor
2.0,1.2716925641582888,4.582803200197788,2.849498287856565,5.452203216074559,Versicolor
2.0,1.4909100577882624,4.4620429463495785,2.229402703952653,5.06060631471803,Versicolor
2.0,1.4575707256022747,3.798582062604477,2.922058599892722,7.2818518454395305,Versicolor
2.0,1.4277830775145666,4.220052584772516,2.9374106353972254,5.176396816291957,Versicolor
2.0,1.2991376839498545,4.416553776546521,2.691216190456986,6.769328733921101,Versicolor
2.0,1.5170132724866032,4.351152530121268,2.199275380966403,5.763385206800939,Versicolor
2.0,0.8458994077874742,4.109188680630024,3.066261548497296,6.510971965206728,Versicolor
2.0,1.4116137353877016,4.460991240087573,2.305624648872497,6.346409679260596,Versicolor
2.0,1.1281807459567565,4.541900312831562,2.982237823809264,6.580236283266078,Versicolor
2.0,1.4818163493118348,4.17560802329011,2.937051312977458,4.799511763497683,Versicolor
2.0,1.152939072077231,4.053059920813376,2.7093921655763555,6.271590920780938,Versicolor
2.0,1.359633334822532,4.663357436113871,2.62833581077195,5.711192823077246,Versicolor
2.0,1.1639054572132033,4.7148906090986,2.9410743980921334,6.306918489724951,Versicolor
2.0,1.0154499198864166,4.15691906976954,3.2605255295842936,6.366198485225706,Versicolor
2.0,1.1066367195032596,4.415809587346756,2.2293256947384332,5.629396703811231,Versicolor
2.0,1.1026524940651292,5.0,3.316715832619189,5.50287879970222,Versicolor
2.0,1.3250848889924356,4.551656694901913,2.853538783083564,6.566231460968434,Versicolor
2.0,1.815120790606042,4.4210413096168555,2.9829689691615773,6.421564514362779,Versicolor
2.0,1.3594661231373586,4.46844114645372,3.077661704663569,7.109505204593957,Versicolor
2.0,1.141778089084282,4.669505528635894,2.3972787629229524,5.413220584536272,Versicolor
2.0,1.2002465336360149,4.544179680740912,2.523479128100415,6.238177063614001,Versicolor
2.0,1.3620614671932343,4.083908544993694,2.584911353400512,6.822705844032875,Versicolor
2.0,1.4620041236185584,4.297092686256275,3.654977122719751,5.907311273888134,Versicolor
2.0,1.6408777336438716,4.454227520100394,3.0062402803987465,5.823584483330404,Versicolor
2.0,1.3148985916654303,5.670009978043718,2.888260455925478,6.147550943978877,Versicolor
2.0,1.4554716911815928,4.282787435663912,2.8625824362945465,6.11476445899166,Versicolor
2.0,1.15524443964337,3.978988559486186,2.689575724808775,6.422617752672139,Versicolor
2.0,1.1997126379524214,3.953186349168775,3.0719138994355397,4.900383243175806,Versicolor
2.0,1.7108872516849842,3.6405227316962647,2.805532479025913,5.722457442585585,Versicolor
2.0,1.2391415396483156,4.588480401391033,3.525168338430858,6.510854454973741,Versicolor
2.0,1.4105745580786846,4.080545298491447,2.347670437238703,6.468485050317309,Versicolor
2.0,1.3027344652942268,4.447151360246522,2.3411708809901373,5.759840440529317,Versicolor
2.0,1.4040316548587586,3.992063954467303,2.703350989797464,6.638722417642354,Versicolor
2.0,1.1423179541959503,4.080811475958302,3.1018216605632567,5.372705567676079,Versicolor
2.0,1.428106423169829,4.2699031826631115,2.6094912781373507,5.600423978594464,Versicolor
2.0,1.647930001684696,3.4647146237223287,2.6907018322661447,6.490370834724462,Versicolor
2.0,1.3541255874186449,3.6626086481799094,3.2792701725612488,5.564630869312724,Versicolor
2.0,1.3216458137607845,4.684646167190346,3.032296129519035,6.452808291080417,Versicolor
2.0,1.5646403783251144,3.956783411267266,3.0296828946320917,6.320218484016705,Versicolor
2.0,1.336426349020368,4.2660127638294085,2.853220814267846,5.569360408286923,Versicolor
2.0,1.5653006157148255,4.572385169689489,2.6318969505941077,6.285236749048272,Versicolor
2.0,1.0446756383089553,3.70372617355312,2.818037217753543,5.977503070004503,Versicolor
2.0,1.1222151822411734,5.030670864350316,2.8989240601713897,5.762261219421209,Versicolor
2.0,1.331989489882978,4.490245739516569,2.9378076971737266,4.916949377465361,Versicolor
2.0,1.3476045074792542,3.8159058884345614,2.9016520545409743,5.824383737858258,Versicolor
2.0,1.2289653592343859,5.530075609643563,2.8667702275422835,5.630968933137821,Versicolor
2.0,1.4180030683145328,4.410331254254958,2.639649342029513,5.753751545948227,Versicolor
2.0,1.4096752796698935,5.3079985753644,2.6092901649277027,5.46490741684233,Versicolor
2.0,1.2553352054375753,3.4152473693717433,3.245442182019377,4.693218412975284,Versicolor
2.0,1.3843299957279873,3.466963694587613,2.758971372407214,5.251809733635685,Versicolor
2.0,1.2654501820264747,4.26249339252636,2.925928257932543,5.591381607322749,Versicolor
2.0,1.1537971946125014,4.450585597115815,2.258136438161732,6.241958677842482,Versicolor
2.0,1.2470439778433837,3.407218489764324,3.1341540828977688,6.125532878548267,Versicolor
2.0,1.195101691263704,4.593897789558816,2.765503038619726,5.556237004651453,Versicolor
2.0,1.2267436306068022,4.762593173272829,3.4125064145981194,5.780235061724508,Versicolor
2.0,1.431007047725605,3.918124001041412,2.8285839441312017,5.214514915229946,Versicolor
2.0,1.4314267084878507,3.6876108687299958,3.4087779193191023,5.893704319745853,Versicolor
2.0,1.1142237191831479,4.767083199703356,3.1489505810183944,5.817668078802516,Versicolor
2.0,1.676507884075415,3.9935345263013233,3.2853515449044868,5.708674476133169,Versicolor
2.0,1.2905826256914787,3.6797500558384257,2.636754267102324,5.413712603873298,Versicolor
2.0,1.3207226675592256,4.713232269468615,2.7979661967974487,4.972628942968852,Versicolor
2.0,1.423081178872474,4.629949954072076,2.5870998319186587,6.177245333278425,Versicolor
2.0,0.988092416737244,4.181947048435249,3.0511178786717723,5.976487730739476,Versicolor
2.0,1.2274336191705533,4.767312662338478,2.8374864875040506,6.141833607837462,Versicolor
2.0,1.28061205697399,4.167248487038099,2.908845655058154,5.510208873390847,Versicolor
2.0,1.3615112288312732,4.180909849091051,2.5021404182587386,6.39543108547422,Versicolor
2.0,1.3868664099587296,4.045475928789392,2.7796769801793695,5.505034123145714,Versicolor
2.0,1.081958541285337,3.9550715181692606,1.800031289691009,5.683375382279082,Versicolor
2.0,0.9227886897097941,4.0664139545694304,2.717822841691685,6.02079860151069,Versicolor
2.0,1.1474316992971032,3.632104214219696,2.6200117032644634,5.915127237846644,Versicolor
2.0,1.3882463889922907,4.821113383305999,2.375600088916945,6.084196594094697,Versicolor
2.0,1.6449364768793833,4.571421538950187,2.7558358537517758,5.677203547621932,Versicolor
2.0,1.247075325164537,4.201064084059557,3.041189455131959,5.764419342842499,Versicolor
2.0,1.566111559579126,4.5723973624607845,2.6235307249083872,5.7165441274739255,Versicolor
2.0,1.183334470038813,4.781135665256595,2.558543765113612,5.77081970052686,Versicolor
2.0,1.4206102606973283,5.0600937942256365,2.9762609596898844,5.98746798969715,Versicolor
2.0,1.1856095006065615,3.761471806006077,2.827226872296443,5.950793231096107,Versicolor
2.0,1.2540885364205172,3.663075205519264,2.636392314500748,6.4012535243328275,Versicolor
2.0,1.3359981970183834,4.512825657789449,2.138641685669329,5.52627478329452,Versicolor
2.0,1.5515040324757345,3.645717184304484,3.116691861623385,6.371225162548307,Versicolor
2.0,1.2648428279288526,4.18271942454379,2.4009341229581773,6.71636654067657,Versicolor
2.0,0.9181723300298241,3.8461362777675494,2.868316409395429,5.676932804129976,Versicolor
2.0,1.3763338945440637,3.880974134422161,2.732585328306894,6.190475790076911,Versicolor
2.0,1.1621222937375804,3.903595490122326,2.8559276700883927,5.4386560967065725,Versicolor
2.0,1.2476769885948782,3.4456028428075216,2.2479985157373363,6.708554476816456,Versicolor
2.0,1.4245633544615857,3.4537936071379933,2.4355989913675122,5.741792326463369,Versicolor
2.0,1.6404645594642333,4.040813469377762,3.2411565453704085,6.248455995797793,Versicolor
2.0,1.4085642161830714,4.718814955076171,2.080750213509308,5.651315135466923,Versicolor
2.0,1.520047308450508,3.9671434158405505,2.6908635901657636,5.505147485374281,Versicolor
2.0,1.1337887491123477,3.7794646158903125,2.4913180080607344,5.380718135705015,Versicolor
2.0,1.5227015444895338,4.071110893999172,3.3629999093072755,6.061027150626679,Versicolor
2.0,1.6948201717607632,5.0812513080940604,2.6048170865604594,5.5602698703902815,Versicolor
2.0,1.3134428855941243,4.315972805848745,2.7047475886029857,5.92394399788297,Versicolor
2.0,1.0747538756471118,3.3714788049692626,3.188355767802853,6.286228617762767,Versicolor
2.0,1.5217976291495419,3.4661786802165633,2.9146211378569715,5.336864355667014,Versicolor
2.0,1.2525932948831653,4.251379863830031,3.256047044575526,6.042293646019947,Versicolor
2.0,1.145353501076639,3.3742338262406193,2.29467903779416,5.794590485157665,Versicolor
2.0,1.1197989010382483,4.431831591871216,3.021094017834966,6.030847747925268,Versicolor
2.0,1.3002938712357655,4.672060651282305,2.076633987582964,5.678746584457699,Versicolor
2.0,1.1394345634471548,4.6779554181592875,3.231153864168285,5.158073182212999,Versicolor
2.0,0.8931658191184211,4.302647769327743,2.8859980085648393,5.6070887972060826,Versicolor
2.0,1.2674654328877246,4.512763292770405,2.4163531143995653,6.053314468385131,Versicolor
2.0,1.6018099702117985,4.058522763588686,2.8183905195991663,5.410087209051431,Versicolor
2.0,1.2371253561044433,4.047228451569981,2.492752312848852,5.644726032690089,Versicolor
2.0,1.2567221296758102,4.461465165092325,2.6995298981311064,6.822194568567297,Versicolor
2.0,1.3383510022248977,4.826645992410172,2.8319592015754704,6.485850834451473,Versicolor
2.0,1.430000006734302,4.51791334175563,2.9579085792888673,6.14868873598742,Versicolor
2.0,1.5328273940917492,3.8665265381959912,2.54120978879471,6.344133995063531,Versicolor
2.0,1.2724675602256739,3.947978695392347,2.531924480149148,5.947861846533467,Versicolor
2.0,1.1212129843501804,3.556206278761292,2.6163762852812122,6.39173954119305,Versicolor
2.0,0.9646160208456849,4.693285240867848,2.351534798994133,5.8234417077923775,Versicolor
2.0,1.2969556130849038,3.9729529686219225,2.9015793234969247,5.994337251816966,Versicolor
2.0,1.1937374076800253,4.491195951874117,2.753380059638199,5.619792122963022,Versicolor
2.0,1.1224623787242372,4.467811957357016,2.7920458683079272,6.168101322609643,Versicolor
2.0,1.4615450671602024,4.185424748570911,3.3841975689299435,6.240289152663667,Versicolor
2.0,1.363069643914659,4.873076007166381,2.597477376890628,6.268767378820525,Versicolor
2.0,1.2960861851599583,3.4654472045796956,2.9024248033419293,6.558929197916726,Versicolor
